address,transaction_count,unique_customers,total_received_usdt,avg_payment_size,median_payment_size,max_customer_share,transaction_span_days,days_active,hours_active,peak_hour_utc,estimated_region,customer_return_rate,returning_customers,first_seen,last_seen,merchant_size
tsvwtkkf1u9w4xhy5tz8qvntglqeckkkii,6,6,505.0,84.17,99.0,0.167,0,2,5,23,Asia-Pacific,0.0,0,2025-06-11 19:52:51-07:00,2025-06-12 04:35:03-07:00,Small
tsvqegnnmvoewekdqjbaxjyqanpvcyypaj,6,6,490.0,81.67,14.0,0.167,1,2,5,9,Europe-Africa,0.0,0,2025-06-11 09:31:54-07:00,2025-06-12 13:36:24-07:00,Small
tsvb3mdwcqe6oems7atpatfjr4gnckvqet,6,5,431.98,72.0,17.0,0.333,0,2,5,19,Americas,0.2,1,2025-06-11 07:40:24-07:00,2025-06-12 00:12:06-07:00,Small
tsv2ts1rncy7caxcicqneun4l1whak3hzm,6,6,500.0,83.33,90.0,0.167,1,2,5,9,Europe-Africa,0.0,0,2025-06-11 09:54:57-07:00,2025-06-12 11:18:18-07:00,Small
tstxqgy9s1payyykx69d9qrofudqttthph,6,5,109.0,18.17,9.5,0.333,0,2,6,1,Asia-Pacific,0.2,1,2025-06-11 11:26:12-07:00,2025-06-12 01:36:36-07:00,Small
treqyraygk6sghtn8i1jkkpbeychp3tana,6,6,270.02,45.0,37.51,0.167,1,2,5,3,Asia-Pacific,0.0,0,2025-06-11 09:59:54-07:00,2025-06-12 10:18:12-07:00,Small
treoso1w7x6kd5tx9fsvcv1chwxylxeta7,6,5,585.86,97.64,98.89,0.333,0,1,5,11,Europe-Africa,0.2,1,2025-06-11 10:28:30-07:00,2025-06-11 21:34:36-07:00,Small
tmdejfjkntkmwkryn8vmineosstdyrdagq,6,6,528.6,88.1,84.0,0.167,0,2,5,20,Americas,0.0,0,2025-06-11 20:09:15-07:00,2025-06-12 08:57:12-07:00,Small
tlzqruspbmwnnbpwpu1fecpbbfwkhaa3y7,6,5,183.62,30.6,29.8,0.333,0,2,6,12,Europe-Africa,0.2,1,2025-06-11 13:36:09-07:00,2025-06-12 12:21:54-07:00,Small
tcsrqel3cyra1nkpu939mcekmh7kiwmffx,6,5,587.67,97.94,97.56,0.333,0,2,5,1,Asia-Pacific,0.2,1,2025-06-11 09:20:33-07:00,2025-06-12 01:36:36-07:00,Small
tck81a4r4ty7l7b1chjwxkxuj7ef6ze5pa,6,5,449.0,74.83,47.0,0.333,1,2,5,6,Asia-Pacific,0.2,1,2025-06-11 07:49:00-07:00,2025-06-12 09:39:24-07:00,Small
tcjp8y4mbnlafv66vtlrxncafpkflj2vkw,6,5,398.0,66.33,77.0,0.333,0,1,4,8,Europe-Africa,0.2,1,2025-06-12 01:32:18-07:00,2025-06-12 09:04:57-07:00,Small
tcjkhesgo1eqggwn2ym257crcnxtgkqrx7,6,5,433.0,72.17,69.0,0.333,1,2,3,13,Europe-Africa,0.2,1,2025-06-11 08:24:51-07:00,2025-06-12 13:19:39-07:00,Small
tjfeeeprxvdmj294doprfqntrawf45gap5,6,6,431.36,71.89,22.18,0.167,0,1,3,3,Asia-Pacific,0.0,0,2025-06-12 03:16:54-07:00,2025-06-12 09:16:48-07:00,Small
tjf6lb3c2tvbaykgq6uvxvmveyedd91edb,6,6,529.8,88.3,83.49,0.167,0,1,1,2,Asia-Pacific,0.0,0,2025-06-12 02:01:03-07:00,2025-06-12 02:15:12-07:00,Small
tr3kixtmkpqnllzdn2mxncacj5wuhrxypv,6,6,181.45,30.24,27.53,0.167,0,2,4,23,Asia-Pacific,0.0,0,2025-06-11 17:52:12-07:00,2025-06-12 00:52:18-07:00,Small
tm3m5nzlr3bkqjdfjo4tt8vhvhhfzyva22,6,5,90.0,15.0,15.0,0.333,0,2,6,8,Europe-Africa,0.2,1,2025-06-11 19:55:18-07:00,2025-06-12 08:17:33-07:00,Small
tlvukhwgjpduhuctmkfsftsavbkfimcg3a,6,5,594.0,99.0,99.0,0.333,1,2,4,2,Asia-Pacific,0.2,1,2025-06-11 11:02:42-07:00,2025-06-12 13:46:06-07:00,Small
tr2jftcb6n8bmwywtfbjiwqoqavmeshqiv,6,5,227.98,38.0,33.5,0.333,0,2,4,1,Asia-Pacific,0.2,1,2025-06-11 21:02:12-07:00,2025-06-12 02:39:15-07:00,Small
tr2dhzsfczj9xf3f6963thj14cmth8a1fg,6,6,179.0,29.83,33.5,0.167,1,2,6,9,Europe-Africa,0.0,0,2025-06-11 08:33:54-07:00,2025-06-12 09:58:27-07:00,Small
tqzta1wctqstslm7aoxjwccvh5bsunsxzt,6,5,167.03,27.84,23.78,0.333,1,2,4,9,Europe-Africa,0.2,1,2025-06-11 08:30:36-07:00,2025-06-12 13:31:30-07:00,Small
tlwufnj4ueuqxzoapq4faje6mvvvg88888,6,6,145.0,24.17,10.0,0.167,0,2,5,20,Americas,0.0,0,2025-06-11 11:34:42-07:00,2025-06-12 09:46:30-07:00,Small
tr9dhqvrbmtm68qaxtgdknkkuaf1lvcvzq,6,6,285.48,47.58,44.86,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 11:18:06-07:00,2025-06-12 08:18:42-07:00,Small
tm4r1cwx5pccomxmz3d6mavzk5grqdfarm,6,6,165.0,27.5,25.0,0.167,0,2,5,0,Asia-Pacific,0.0,0,2025-06-11 22:26:09-07:00,2025-06-12 05:07:48-07:00,Small
tmgjug7dthbx8nninjsrvsxrbj3bkgkx5k,6,5,222.61,37.1,19.0,0.333,0,1,2,21,Americas,0.2,1,2025-06-11 20:49:54-07:00,2025-06-11 21:53:27-07:00,Small
tqu4yovczym3msdgst488eofgqpvsaug4r,6,5,528.88,88.15,93.2,0.333,0,1,3,5,Asia-Pacific,0.2,1,2025-06-12 04:12:39-07:00,2025-06-12 07:40:30-07:00,Small
tqtbuqwpri44fi5na8bjequwnsougieygv,6,6,574.0,95.67,58.0,0.167,1,2,4,8,Europe-Africa,0.0,0,2025-06-11 07:56:42-07:00,2025-06-12 08:40:09-07:00,Small
thwcdtf6x34tha1r61vzdk9k8xkc5vknut,6,6,120.0,20.0,20.0,0.167,1,2,4,8,Europe-Africa,0.0,0,2025-06-11 07:41:33-07:00,2025-06-12 08:58:48-07:00,Small
thw3e8xvx35tamqapn4etcguxjvlj6pwmp,6,6,195.0,32.5,25.0,0.167,0,2,6,4,Asia-Pacific,0.0,0,2025-06-11 11:41:42-07:00,2025-06-12 04:33:27-07:00,Small
ttatos1dmohqpay1yuggwaowvmswses2la,6,5,204.85,34.14,31.58,0.333,0,2,6,13,Europe-Africa,0.2,1,2025-06-11 21:51:03-07:00,2025-06-12 13:31:51-07:00,Small
tj3ymecrqibaqsgorbfky6bwfpqzqqtnef,6,6,575.0,95.83,27.0,0.167,0,2,6,0,Asia-Pacific,0.0,0,2025-06-11 08:01:12-07:00,2025-06-12 00:05:39-07:00,Small
tjcxk6lvwuvul9xeuku2asqgnerr88yupv,6,5,326.0,54.33,50.0,0.333,1,2,4,11,Europe-Africa,0.2,1,2025-06-11 08:21:42-07:00,2025-06-12 12:31:27-07:00,Small
tt8s51m2swoy3zecnzldxfckcuoqy5hqex,6,5,540.65,90.11,47.68,0.333,0,2,5,4,Asia-Pacific,0.2,1,2025-06-11 22:46:21-07:00,2025-06-12 12:13:42-07:00,Small
thyo6b1ua6paxuhslif2vh4ne9y2znugal,6,5,463.1,77.18,100.0,0.333,0,2,6,10,Europe-Africa,0.2,1,2025-06-11 15:21:48-07:00,2025-06-12 10:40:06-07:00,Small
thxnvgbej1zlnbevkq7avgfn1ebi9hihko,6,5,81.9,13.65,10.0,0.333,1,2,6,13,Europe-Africa,0.2,1,2025-06-11 07:53:03-07:00,2025-06-12 13:03:33-07:00,Small
tqzpnldcrtcnd1fekuohpy7zehes3zslmk,6,5,258.54,43.09,38.68,0.333,0,2,5,5,Asia-Pacific,0.2,1,2025-06-11 07:58:33-07:00,2025-06-12 06:56:27-07:00,Small
tqz3laxegwetfthgmwv4rmahupijcdsupp,6,5,502.0,83.67,72.0,0.333,0,2,3,23,Asia-Pacific,0.2,1,2025-06-11 08:01:48-07:00,2025-06-12 00:11:00-07:00,Small
txyw2wmbq83hfhpxg7i6jjgmrr9g1jxjbc,6,6,579.84,96.64,54.5,0.167,0,1,3,22,Asia-Pacific,0.0,0,2025-06-11 18:01:48-07:00,2025-06-11 22:12:42-07:00,Small
tbh1c4ks3gexmpbqfpockctpu2zcj41m4o,6,5,303.0,50.5,24.5,0.333,1,2,4,13,Europe-Africa,0.2,1,2025-06-11 09:16:39-07:00,2025-06-12 13:21:33-07:00,Small
tmjvjwa2fbf6qylg6zbyxmhqs36wdkg8jp,6,5,167.0,27.83,20.0,0.333,0,2,6,8,Europe-Africa,0.2,1,2025-06-11 17:21:21-07:00,2025-06-12 08:59:42-07:00,Small
tqrcdcwcawxpklm96t8jrresdfynkcgqyw,6,6,178.0,29.67,13.0,0.167,0,2,5,11,Europe-Africa,0.0,0,2025-06-11 11:16:09-07:00,2025-06-12 01:31:45-07:00,Small
tqr1jbvnnlhou7mlbe4qdkcqqrxm6nm7wx,6,6,291.0,48.5,22.0,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 10:10:45-07:00,2025-06-12 08:28:15-07:00,Small
tqq3ybnyd4wshxr1hizgcv26hnwahnc956,6,5,445.9,74.32,54.5,0.333,1,2,5,11,Europe-Africa,0.2,1,2025-06-11 08:35:39-07:00,2025-06-12 13:42:30-07:00,Small
ttd4xduppmboqwjerow7y5nz7s2pdtgpva,6,6,372.4,62.07,23.53,0.167,1,2,4,9,Europe-Africa,0.0,0,2025-06-11 08:16:27-07:00,2025-06-12 09:29:45-07:00,Small
ttcc4svpsthsnfmhfryrps8dcj1qvijqab,6,5,342.0,57.0,65.0,0.333,1,2,5,9,Europe-Africa,0.2,1,2025-06-11 09:38:39-07:00,2025-06-12 11:02:12-07:00,Small
thswkqdxckepxyucxnoki2ygj1gqcqgqag,6,5,383.0,63.83,67.5,0.333,1,2,6,13,Europe-Africa,0.2,1,2025-06-11 07:54:42-07:00,2025-06-12 13:39:21-07:00,Small
tworf4w2ipr9fcqndmrjubest45kjc2lgt,6,5,355.38,59.23,55.0,0.333,0,1,6,22,Asia-Pacific,0.2,1,2025-06-11 12:59:48-07:00,2025-06-11 22:29:15-07:00,Small
twuv2rvwe3wg1d88zanoq8q4nkvekuumq1,6,5,250.61,41.77,17.28,0.333,0,2,4,3,Asia-Pacific,0.2,1,2025-06-11 12:59:42-07:00,2025-06-12 03:06:57-07:00,Small
twujk5vczylchybq4cafeegdutmdabbmvd,6,6,544.3,90.72,89.15,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 20:58:54-07:00,2025-06-12 08:29:39-07:00,Small
twt6sbwpf9b54l4rzbatjyrba6vrmnvgjo,6,6,283.27,47.21,43.0,0.167,1,2,4,11,Europe-Africa,0.0,0,2025-06-11 08:37:36-07:00,2025-06-12 11:32:12-07:00,Small
tctabnu9kfg7fqlykrypspfunkzpfy2sw7,6,6,390.0,65.0,45.0,0.167,0,2,6,3,Asia-Pacific,0.0,0,2025-06-11 09:33:18-07:00,2025-06-12 03:49:27-07:00,Small
tj24nsagsqbqq9vr6emzrgbynpgegtlzvn,6,5,193.74,32.29,30.0,0.333,1,2,5,8,Europe-Africa,0.2,1,2025-06-11 08:38:15-07:00,2025-06-12 08:39:24-07:00,Small
tlyojrbgb5zoixplmwexp4rxhwy6er9wdf,6,6,98.51,16.42,10.0,0.167,0,1,4,11,Europe-Africa,0.0,0,2025-06-12 07:14:36-07:00,2025-06-12 12:31:54-07:00,Small
tqxws1mprhkjjvvhhkgx21pjnj4pzsjjcm,6,6,552.53,92.09,97.0,0.167,1,2,4,8,Europe-Africa,0.0,0,2025-06-11 08:41:06-07:00,2025-06-12 11:24:18-07:00,Small
tqwcyvkkz9pn5z1gwxxywadwmbvpcqqqqq,6,6,102.0,17.0,9.5,0.167,0,2,6,7,Europe-Africa,0.0,0,2025-06-11 09:27:06-07:00,2025-06-12 07:01:09-07:00,Small
ttendxts9lvjxhluy2f6perhp2ndypnqju,6,5,182.02,30.34,28.0,0.333,1,2,6,12,Europe-Africa,0.2,1,2025-06-11 09:52:09-07:00,2025-06-12 12:27:48-07:00,Small
thpfn4myx3xxng16sddicbxgvvvvvvvvvv,6,6,494.64,82.44,95.76,0.167,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 14:29:39-07:00,2025-06-12 08:45:18-07:00,Small
tcxbltqpfmjcyju63wl2xhdup48fkyscx7,6,6,210.0,35.0,32.5,0.167,0,2,5,20,Americas,0.0,0,2025-06-11 20:30:33-07:00,2025-06-12 13:12:21-07:00,Small
tcxaweugx388v9bv17qc7qg9my4sspcyhk,6,5,543.0,90.5,86.5,0.333,0,1,4,13,Europe-Africa,0.2,1,2025-06-12 04:45:39-07:00,2025-06-12 13:09:45-07:00,Small
td8isxf6e2ub8gb5eydbjetmjx6nuq36ya,6,5,281.73,46.96,40.94,0.333,0,1,3,7,Europe-Africa,0.2,1,2025-06-12 01:51:09-07:00,2025-06-12 07:48:51-07:00,Small
tcwdx6my9qlchenq2zz6nlqb77jvtkmxdd,6,5,435.31,72.55,26.5,0.333,0,2,5,12,Europe-Africa,0.2,1,2025-06-11 07:54:12-07:00,2025-06-12 04:02:06-07:00,Small
twsfsrg9dardgdnuem6flbdcx8ajzuhqy2,6,5,207.0,34.5,32.5,0.333,0,2,5,8,Europe-Africa,0.2,1,2025-06-11 15:15:57-07:00,2025-06-12 08:17:48-07:00,Small
twr9tozztldnervb5wxhrtt9ddmrdbeof5,6,5,174.88,29.15,15.0,0.333,0,2,4,2,Asia-Pacific,0.2,1,2025-06-11 20:31:18-07:00,2025-06-12 07:10:48-07:00,Small
twqexeatsdf3rb6baypk2grqvsk3hjhrbg,6,6,142.64,23.77,23.24,0.167,0,1,4,13,Europe-Africa,0.0,0,2025-06-12 06:27:18-07:00,2025-06-12 13:41:30-07:00,Small
tt9aqiohexvgzl26psccac1uat97fppwsz,6,6,412.08,68.68,56.74,0.167,1,2,6,10,Europe-Africa,0.0,0,2025-06-11 08:03:27-07:00,2025-06-12 10:34:39-07:00,Small
tm9rwid57dn9rery2repf9y4vvkgodfx2u,6,5,414.18,69.03,75.89,0.333,0,1,3,10,Europe-Africa,0.2,1,2025-06-11 08:49:48-07:00,2025-06-11 10:16:39-07:00,Small
tm9pbg2miqd1kpku4te3ejqvylkkw7vgft,6,6,216.6,36.1,19.0,0.167,1,2,4,12,Europe-Africa,0.0,0,2025-06-11 10:00:12-07:00,2025-06-12 12:16:06-07:00,Small
tbflexptfdabe3m1ju96jkybcp9rqj6p3y,6,5,476.65,79.44,55.22,0.333,1,2,4,6,Asia-Pacific,0.2,1,2025-06-11 08:29:15-07:00,2025-06-12 12:02:48-07:00,Small
tb5lbjrckq5h4rqdfg3tf8rfpzjapgnhw3,6,5,98.45,16.41,15.02,0.333,0,2,5,15,Americas,0.2,1,2025-06-11 08:31:06-07:00,2025-06-12 07:14:27-07:00,Small
ty7dwt5minrt5hbghfezxwtnv5af3fybqb,6,5,351.97,58.66,50.68,0.333,0,2,5,1,Asia-Pacific,0.2,1,2025-06-11 09:24:54-07:00,2025-06-12 07:43:42-07:00,Small
tbce9tqzptukiadx29jqhbsxufkwldd4ce,6,6,124.2,20.7,17.0,0.167,0,2,6,7,Europe-Africa,0.0,0,2025-06-11 08:19:30-07:00,2025-06-12 07:39:54-07:00,Small
tyelth9lgan9yhw6r3vsdqdum6ttbzsetb,6,5,587.24,97.87,110.0,0.333,0,2,6,12,Europe-Africa,0.2,1,2025-06-11 19:25:48-07:00,2025-06-12 12:04:03-07:00,Small
tyektxrgte3j1kunzbjhtuyehnfysmxumr,6,5,276.84,46.14,28.99,0.333,0,2,5,16,Americas,0.2,1,2025-06-11 12:39:30-07:00,2025-06-12 06:08:09-07:00,Small
tydwg2ymfhre7e698xdue8ibyqbyguoo2o,6,6,531.0,88.5,93.5,0.167,0,1,4,18,Americas,0.0,0,2025-06-11 17:08:45-07:00,2025-06-11 20:04:36-07:00,Small
tycucmpgckxfs3b7nfvtkwznfu2agwyrp7,6,6,207.57,34.59,31.41,0.167,0,1,1,23,Asia-Pacific,0.0,0,2025-06-11 23:11:24-07:00,2025-06-11 23:56:24-07:00,Small
tycg6xk8fsnqwj6wempnfji17iiaq8my9j,6,6,110.0,18.33,20.0,0.167,1,2,4,10,Europe-Africa,0.0,0,2025-06-11 09:57:24-07:00,2025-06-12 10:39:12-07:00,Small
tycdwumxnvd7cssmxe4dm7ok937nlejcfq,6,6,391.01,65.17,30.0,0.167,0,2,5,19,Americas,0.0,0,2025-06-11 08:22:45-07:00,2025-06-12 07:00:30-07:00,Small
tyc7svn7gembnszeskhwk93nmktmg6ouah,6,5,142.73,23.79,18.56,0.333,1,2,6,13,Europe-Africa,0.2,1,2025-06-11 11:26:42-07:00,2025-06-12 13:21:27-07:00,Small
tyc35awej7f5trkherphikwzzkrmpbj8ul,6,6,283.0,47.17,49.0,0.167,1,2,6,12,Europe-Africa,0.0,0,2025-06-11 10:29:48-07:00,2025-06-12 12:17:00-07:00,Small
thhahwwk1fez5wmffzejyvpzdqt1dqvxje,6,5,513.1,85.52,69.7,0.333,0,1,4,21,Americas,0.2,1,2025-06-11 18:02:12-07:00,2025-06-11 23:49:12-07:00,Small
thggpqqysckxfhsyva6z2qkqpy1qqqqqqq,6,6,411.7,68.62,11.73,0.167,1,2,5,22,Asia-Pacific,0.0,0,2025-06-11 07:50:30-07:00,2025-06-12 13:21:03-07:00,Small
thrgtyq9wpjznewkphfa6ayx7vvfm6azyk,6,6,446.8,74.47,52.4,0.167,0,2,5,5,Asia-Pacific,0.0,0,2025-06-11 08:45:09-07:00,2025-06-12 05:45:57-07:00,Small
thwphphskp5trjhnozuv2ja7suz76ev2tm,6,6,342.5,57.08,41.5,0.167,0,2,5,21,Americas,0.0,0,2025-06-11 21:40:30-07:00,2025-06-12 07:35:57-07:00,Small
thjuo7xusxnusqdlwgze5nvvde7gunvnhd,6,6,175.0,29.17,27.5,0.167,0,2,5,3,Asia-Pacific,0.0,0,2025-06-11 08:56:42-07:00,2025-06-12 03:24:03-07:00,Small
thhxbmzus2ncn3kdanaxvv7mup1dknbdni,6,6,438.0,73.0,11.5,0.167,0,2,5,22,Asia-Pacific,0.0,0,2025-06-11 11:05:33-07:00,2025-06-12 10:07:54-07:00,Small
tthgbrluctuyhczxn9cdr8fhshrshenkm5,6,5,317.84,52.97,36.75,0.333,1,2,5,10,Europe-Africa,0.2,1,2025-06-11 10:17:54-07:00,2025-06-12 13:25:48-07:00,Small
ttgqhzhxznenygpmczbtisbxjzokg7cv66,6,6,370.0,61.67,28.5,0.167,1,2,5,5,Asia-Pacific,0.0,0,2025-06-11 08:43:39-07:00,2025-06-12 11:11:39-07:00,Small
tczaz6wqpxvjgelom4rjxfastpm4xgc9he,6,6,209.21,34.87,2.14,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 09:21:03-07:00,2025-06-12 11:41:36-07:00,Small
tcyw2ey1kz3snv62mmyj2zza4d7xdjdmvb,6,6,496.0,82.67,66.0,0.167,0,2,5,1,Asia-Pacific,0.0,0,2025-06-11 10:36:45-07:00,2025-06-12 07:12:21-07:00,Small
tcyaytrmyidhuw8yqmvtqlwcykc8v99999,6,5,408.0,68.0,34.0,0.333,0,2,6,6,Asia-Pacific,0.2,1,2025-06-11 08:40:21-07:00,2025-06-12 06:55:00-07:00,Small
thk9ufasfkasifug5gugeurfyujhgjonxj,6,6,157.0,26.17,10.0,0.167,0,1,4,11,Europe-Africa,0.0,0,2025-06-12 05:29:12-07:00,2025-06-12 12:18:39-07:00,Small
thapmogsjsuuxzedyssmv2bpvhvekhfkgu,6,6,196.0,32.67,25.5,0.167,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 10:08:57-07:00,2025-06-12 08:15:15-07:00,Small
tha4yusqdd4qakzfyebg2kjgbvwpfmkuip,6,5,477.19,79.53,30.0,0.333,1,2,4,9,Europe-Africa,0.2,1,2025-06-11 08:21:12-07:00,2025-06-12 09:16:30-07:00,Small
ttnhnqkggxmw67bhvrd5zbradz3vjkgyf3,6,6,162.0,27.0,16.0,0.167,0,1,3,14,Americas,0.0,0,2025-06-11 08:09:36-07:00,2025-06-11 23:10:09-07:00,Small
thdeuq8bzcimczasseuzx37gm5ltnfj95q,6,6,366.13,61.02,56.46,0.167,1,2,6,10,Europe-Africa,0.0,0,2025-06-11 08:14:18-07:00,2025-06-12 10:36:33-07:00,Small
thd5akwl8jrnnvrkqnqrkhaecfrq5m4alk,6,5,223.4,37.23,25.0,0.333,0,2,5,12,Europe-Africa,0.2,1,2025-06-11 12:25:30-07:00,2025-06-12 08:37:00-07:00,Small
thnjl9iltrorclyjyxzkilpqaddtbacwcx,6,5,573.0,95.5,99.0,0.333,0,2,4,3,Asia-Pacific,0.2,1,2025-06-11 13:37:42-07:00,2025-06-12 04:56:06-07:00,Small
thmdsvei6a9xmr4857wzktfmh2w4sx6slf,6,5,595.87,99.31,99.5,0.333,0,2,5,10,Europe-Africa,0.2,1,2025-06-11 14:43:48-07:00,2025-06-12 12:11:45-07:00,Small
ttjphxydmgu7nlghzgamvuxkpaghg235yq,6,5,585.4,97.57,12.0,0.333,1,2,5,9,Europe-Africa,0.2,1,2025-06-11 07:45:27-07:00,2025-06-12 09:59:21-07:00,Small
tqphvrlrzv64zkfovxnn6d692zut4tvaty,6,5,256.96,42.83,51.88,0.333,0,2,3,7,Europe-Africa,0.2,1,2025-06-11 23:23:39-07:00,2025-06-12 07:24:12-07:00,Small
tmgxgxq5y7crf2bvceoztvcsjv7aqmpxmf,6,6,363.6,60.6,46.5,0.167,1,2,4,10,Europe-Africa,0.0,0,2025-06-11 10:16:24-07:00,2025-06-12 10:18:03-07:00,Small
tmgtaqkitlkldtprt1ax2j26kwscbqjg9h,6,6,548.0,91.33,62.5,0.167,0,1,6,12,Europe-Africa,0.0,0,2025-06-12 01:59:54-07:00,2025-06-12 12:21:42-07:00,Small
tbahjqtra39ozxhuwdstplnqpgtqfdfwhc,6,6,280.0,46.67,40.0,0.167,0,2,5,20,Americas,0.0,0,2025-06-11 18:53:21-07:00,2025-06-12 04:09:27-07:00,Small
tb9qe98g4w8jcstz4f2sqfcm6pvmn8j281,6,6,350.0,58.33,50.0,0.167,0,2,3,0,Asia-Pacific,0.0,0,2025-06-11 10:26:15-07:00,2025-06-12 01:10:15-07:00,Small
tqoq711uvjufkc6aavgh92pm2v5g44q5hz,6,6,135.0,22.5,13.0,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 23:55:39-07:00,2025-06-12 08:15:42-07:00,Small
tqopj5xkjpxwec7b5nlxwfjphkvn4hyz8l,6,5,495.73,82.62,69.01,0.333,0,2,5,9,Europe-Africa,0.2,1,2025-06-11 09:35:45-07:00,2025-06-12 03:22:00-07:00,Small
tqogfep2kdnjavq3hnvcevtiw3lg2xvsch,6,6,470.35,78.39,56.0,0.167,0,2,5,1,Asia-Pacific,0.0,0,2025-06-11 20:17:00-07:00,2025-06-12 09:04:45-07:00,Small
tqo41efaaauahzae2qjutmkvnepfppu7nj,6,6,344.0,57.33,49.0,0.167,0,1,6,12,Europe-Africa,0.0,0,2025-06-12 02:18:57-07:00,2025-06-12 12:38:48-07:00,Small
tmsexbkgb8ohjksrw1pyjqgucbiypwqk1j,6,5,428.0,71.33,60.0,0.333,1,2,5,13,Europe-Africa,0.2,1,2025-06-11 10:55:39-07:00,2025-06-12 13:48:42-07:00,Small
tmixwsqapag3bxbupch8btbgrrvowe2qvv,6,5,83.3,13.88,10.5,0.333,0,2,5,21,Americas,0.2,1,2025-06-11 13:14:30-07:00,2025-06-12 05:13:57-07:00,Small
tqmbmfxsdjdkfsmygtiik6yvvsh9fiqwhq,6,6,368.24,61.37,64.45,0.167,1,2,6,9,Europe-Africa,0.0,0,2025-06-11 08:43:15-07:00,2025-06-12 09:18:45-07:00,Small
ttpkidsglmaa5yurfrhsnjjhtdwqzas67d,6,6,85.0,14.17,12.5,0.167,1,2,4,9,Europe-Africa,0.0,0,2025-06-11 08:56:15-07:00,2025-06-12 09:12:21-07:00,Small
th5dtsqtphujzz4soj6yrc9vgoozrmnvm1,6,6,577.9,96.32,84.04,0.167,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 08:47:06-07:00,2025-06-12 08:13:09-07:00,Small
th4xywpj39rmzdtuuldskkmjizjepscbf5,6,6,152.93,25.49,13.95,0.167,0,2,4,9,Europe-Africa,0.0,0,2025-06-11 09:37:36-07:00,2025-06-12 09:15:57-07:00,Small
tdasmdspvauwyitltteqfsyen7bbbbbbbb,6,6,361.0,60.17,59.0,0.167,0,2,6,9,Europe-Africa,0.0,0,2025-06-11 23:08:30-07:00,2025-06-12 09:10:00-07:00,Small
twnlovhvfktw689vpek6tzqeo83q9x5quy,6,6,411.37,68.56,61.41,0.167,0,1,3,17,Americas,0.0,0,2025-06-11 16:25:36-07:00,2025-06-11 18:06:06-07:00,Small
twn6xmnbkjkc3t3rtfy7x4qjvo3ti3pvw2,6,6,452.69,75.45,52.66,0.167,1,2,5,6,Asia-Pacific,0.0,0,2025-06-11 08:09:51-07:00,2025-06-12 10:12:45-07:00,Small
twm3qed2gdegteszgqkvphlx1mnv5cvjvd,6,6,212.16,35.36,35.36,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 08:24:09-07:00,2025-06-12 11:14:06-07:00,Small
twllvwgpwbsprbevs3tmuwbnxazmu78dls,6,6,236.12,39.35,36.92,0.167,0,2,5,3,Asia-Pacific,0.0,0,2025-06-11 23:58:18-07:00,2025-06-12 08:02:51-07:00,Small
tb1fiy9xou7mx93h9mwxktxr4yeb5wbzhz,6,5,572.19,95.36,98.75,0.333,0,2,6,8,Europe-Africa,0.2,1,2025-06-11 21:16:42-07:00,2025-06-12 08:53:24-07:00,Small
taybfms2vwkydkg36fmxrsal7xhubwnqcd,6,5,503.72,83.95,29.2,0.333,0,1,5,5,Asia-Pacific,0.2,1,2025-06-12 00:57:48-07:00,2025-06-12 06:18:06-07:00,Small
tay4ga2cms6k39msbffbkphasjvzgzvkkv,6,6,482.0,80.33,92.0,0.167,0,2,6,9,Europe-Africa,0.0,0,2025-06-11 19:03:48-07:00,2025-06-12 09:52:42-07:00,Small
tygi24jbggpfrudvtvifxad3ca2du8s5bf,6,6,316.0,52.67,49.0,0.167,0,2,4,5,Asia-Pacific,0.0,0,2025-06-11 11:16:30-07:00,2025-06-12 06:48:06-07:00,Small
tygewb3jngo8t9znnfwbpbhq5brbm2zaxu,6,5,93.49,15.58,18.05,0.333,1,2,6,12,Europe-Africa,0.2,1,2025-06-11 09:57:06-07:00,2025-06-12 12:28:54-07:00,Small
th35xy5zs1trzw6whtvpxnmuqg66666666,6,6,335.0,55.83,57.5,0.167,1,2,5,0,Asia-Pacific,0.0,0,2025-06-11 08:06:27-07:00,2025-06-12 09:40:21-07:00,Small
tgsseerecd2qsdtejipbw3vhq3jwpteeqf,6,6,168.0,28.0,28.5,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 20:51:18-07:00,2025-06-12 08:57:12-07:00,Small
ttutcqyoeqattku8egy1arc5bfvrvqqqqq,6,5,264.8,44.13,22.4,0.333,0,2,5,9,Europe-Africa,0.2,1,2025-06-11 20:22:18-07:00,2025-06-12 09:45:09-07:00,Small
tttfhyrftiqzwg6fzbsdh8aniqazqtgnuu,6,6,354.0,59.0,28.0,0.167,0,2,5,3,Asia-Pacific,0.0,0,2025-06-11 20:01:30-07:00,2025-06-12 03:42:33-07:00,Small
